Date,TQQQ,QQQ,QQQ성장추세,Signal,매매평가,주식잔고,평가금,매매금,Limit,NEW평가금,NEW매매금,NEW매수량,NEW수량,CASH,Total,현금비중,MDD,Note
2023-06-30,20.5,369.42,383.04,Normal (중립),-3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-07-07,19.93,366.24,384.12,Normal (중립),-4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-07-14,22.01,379.07,385.28,Normal (중립),-1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-07-21,21.34,375.63,386.41,Normal (중립),-2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-07-28,22.61,383.48,387.58,Normal (중립),-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-08-04,20.57,372.04,388.69,Normal (중립),-4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-08-11,19.55,366.24,389.75,Under (저평가),-6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-08-18,18.2,358.13,390.77,Under (저평가),-8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-08-25,19.02,364.02,391.81,Under (저평가),-7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-09-01,21.15,377.59,392.94,Normal (중립),-3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-09-08,20.25,372.58,394.03,Normal (중립),-5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-09-15,19.88,370.81,395.11,Under (저평가),-6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-09-22,17.82,357.91,396.1,Under (저평가),-9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-09-29,17.81,358.27,397.1,Under (저평가),-9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-10-06,18.67,364.7,398.13,Under (저평가),-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-10-13,18.7,365.28,399.16,Under (저평가),-8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-10-20,17.05,354.6,400.12,Under (저평가),-11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-10-27,15.65,345.31,401.02,Under (저평가),-13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-11-03,18.79,367.71,402.06,Under (저평가),-8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-11-10,20.39,378.39,403.15,Under (저평가),-6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-11-17,21.58,386.04,404.29,Normal (중립),-4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-11-24,22.09,389.51,405.45,Normal (중립),-3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-12-01,22.12,389.94,406.6,Normal (중립),-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-12-08,22.42,392.17,407.77,Normal (중립),-3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-12-15,24.62,405.34,409.01,Normal (중립),-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-12-22,25.17,408.38,410.26,Normal (중립),-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2023-12-29,25.35,409.52,411.51,Normal (중립),-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-01-05,22.99,396.75,412.69,Normal (중립),-3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-01-12,25.17,409.56,413.94,Normal (중립),-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-01-19,27.27,421.18,415.24,Normal (중립),1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-01-26,27.72,423.81,416.56,Normal (중립),1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-02-02,28.62,429.01,417.91,Normal (중립),2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-02-09,30.14,437.05,419.29,Normal (중립),4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-02-16,28.7,430.57,420.64,Normal (중립),2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-02-23,29.81,436.78,422.01,Normal (중립),3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-03-01,31.57,445.61,423.43,Over (고평가),5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-03-08,30.03,439.02,424.82,Normal (중립),3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-03-15,28.88,433.92,426.17,Normal (중립),1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-03-22,31.32,446.38,427.58,Normal (중립),4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-03-29,30.78,444.01,428.98,Normal (중립),3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-04-05,29.93,440.47,430.36,Normal (중립),2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-04-12,29.36,438.27,431.72,Normal (중립),1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-04-19,24.74,414.65,432.96,Normal (중립),-4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-04-26,27.64,431.0,434.27,Normal (중립),-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-05-03,28.35,435.48,435.61,Normal (중립),-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-05-10,29.58,442.06,436.98,Normal (중립),1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-05-17,31.47,451.76,438.4,Normal (중립),3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-05-24,32.67,457.95,439.85,Normal (중립),4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-05-31,31.26,450.71,441.26,Normal (중립),2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-06-07,33.56,462.96,442.73,Normal (중립),4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-06-14,37.08,479.19,444.27,Over (고평가),7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-06-21,37.2,480.18,445.82,Over (고평가),7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-06-28,36.91,479.11,447.36,Over (고평가),7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-07-05,40.81,496.16,448.99,Over (고평가),10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-07-12,40.32,494.82,450.6,Over (고평가),9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-07-19,35.53,475.24,452.11,Over (고평가),5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-07-26,32.54,462.97,453.56,Normal (중립),2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-08-02,29.37,448.75,454.93,Normal (중립),-1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-08-09,29.42,450.41,456.3,Normal (중립),-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-08-16,34.32,475.03,457.8,Normal (중립),3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-08-23,35.26,480.0,459.33,Normal (중립),4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-08-30,34.31,476.27,460.83,Normal (중립),3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-09-06,28.5,448.69,462.18,Normal (중립),-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-09-13,33.67,475.34,463.67,Normal (중립),2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-09-20,35.06,482.44,465.19,Normal (중립),3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-09-27,35.97,486.75,466.74,Normal (중립),4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-10-04,35.99,487.32,468.28,Normal (중립),4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-10-11,37.15,493.36,469.85,Over (고평가),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-10-18,37.32,494.47,471.42,Normal (중립),4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-10-25,37.37,495.32,472.99,Normal (중립),4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-11-01,35.47,487.43,474.52,Normal (중립),2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-11-08,41.38,514.14,476.18,Over (고평가),7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-11-15,37.13,496.57,477.75,Normal (중립),3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-11-22,39.12,505.79,479.37,Over (고평가),5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-11-29,39.94,509.74,481.0,Over (고평가),5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-12-06,43.87,526.48,482.7,Over (고평가),9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-12-13,44.7,530.53,484.43,Over (고평가),9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-12-20,41.51,518.66,486.09,Over (고평가),6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2024-12-27,42.33,522.56,487.77,Over (고평가),7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-01-03,41.2,518.58,489.43,Over (고평가),5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-01-10,38.42,507.19,491.03,Normal (중립),3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-01-17,41.57,521.74,492.7,Over (고평가),5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-01-24,43.38,529.63,494.4,Over (고평가),7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-01-31,41.36,522.29,496.07,Over (고평가),5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-02-07,41.37,522.92,497.74,Over (고평가),5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-02-14,44.92,538.15,499.47,Over (고평가),7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-02-21,41.85,526.08,501.15,Normal (중립),4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-02-28,37.46,508.17,502.73,Normal (중립),1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-03-07,33.71,491.79,504.23,Normal (중립),-2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-03-14,30.94,479.66,505.66,Normal (중립),-5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-03-21,31.09,480.84,507.09,Normal (중립),-5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-03-28,28.67,468.94,508.46,Under (저평가),-7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-04-04,20.55,422.67,509.55,Under (저평가),-17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-04-11,24.29,454.4,510.83,Under (저평가),-11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-04-18,22.58,444.1,512.04,Under (저평가),-13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-04-25,26.93,472.56,513.42,Under (저평가),-7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-05-02,29.72,488.83,514.87,Normal (중립),-5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-05-09,29.49,487.97,516.32,Normal (중립),-5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-05-16,35.72,521.51,517.94,Normal (중립),0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-05-23,33.16,509.24,519.49,Normal (중립),-1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-05-30,35.0,519.11,521.09,Normal (중립),-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-06-06,37.1,529.92,522.74,Normal (중립),1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-06-13,36.42,526.96,524.37,Normal (중립),0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-06-20,36.22,526.83,526.0,Normal (중립),0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-06-27,40.71,548.09,527.73,Normal (중립),3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-07-04,42.4,556.22,529.49,Over (고평가),5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-07-11,41.86,554.2,531.25,Normal (중립),4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-07-18,43.38,561.26,533.03,Over (고평가),5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-07-25,44.46,566.37,534.84,Over (고평가),5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-08-01,41.46,553.88,536.58,Normal (중립),3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-08-08,46.08,574.55,538.42,Over (고평가),6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-08-15,46.63,577.34,540.26,Over (고평가),6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-08-22,45.19,571.97,542.08,Over (고평가),5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-08-29,44.68,570.4,543.89,Normal (중립),4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-09-05,45.91,576.06,545.72,Over (고평가),5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-09-12,48.38,586.66,547.6,Over (고평가),7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-09-19,51.49,599.35,549.54,Over (고평가),9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-09-26,50.62,595.97,551.45,Over (고평가),8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-10-03,52.35,603.18,553.4,Over (고평가),9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-10-10,48.53,589.5,555.28,Over (고평가),6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-10-17,51.99,603.93,557.23,Over (고평가),8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-10-24,55.28,617.1,559.23,Over (고평가),10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-10-31,58.36,629.07,561.28,Over (고평가),12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-11-07,52.89,609.74,563.24,Over (고평가),8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-11-14,52.37,608.86,565.2,Over (고평가),7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-11-21,47.48,590.07,567.07,Normal (중립),4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-11-28,54.54,619.25,569.06,Over (고평가),8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-05,56.15,625.48,571.09,Over (고평가),9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-12,52.82,613.62,573.05,Over (고평가),7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-19,53.52,617.05,575.03,Over (고평가),7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2025-12-26,55.31,623.89,577.04,Over (고평가),8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-02,52.35,613.12,579.0,Over (고평가),5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-09,55.76,626.65,581.02,Over (고평가),7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-16,54.14,621.26,583.0,Over (고평가),6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-23,54.38,622.72,585.0,Over (고평가),6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-01-30,54.0,621.87,586.98,Over (고평가),5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-02-06,50.59,609.65,588.91,Normal (중립),3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-02-13,48.47,601.92,590.8,Normal (중립),1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
2026-02-20,50.06,608.81,592.72,Normal (중립),2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,100.0,0.0,Hold
